2026-03-16 15:51:37 | INFO     | Logger initialized
2026-03-16 15:51:37 | INIT     | ================================================================================
2026-03-16 15:51:37 | INIT     | [RUN CONFIGURATION] instance=XL-n9571-k55.vrp run=0
2026-03-16 15:51:37 | INIT     | seed = 1098544329
2026-03-16 15:51:37 | INIT     | scp_solvers = ['gurobi_mip']
2026-03-16 15:51:37 | INIT     | scp_switch_prob = 0.0
2026-03-16 15:51:37 | INIT     | time_limit_scp = 10000.0
2026-03-16 15:51:37 | INIT     | scp_every = 3
2026-03-16 15:51:37 | INIT     | time_limit_total = 36000.0
2026-03-16 15:51:37 | INIT     | max_no_improvement_iters = 50
2026-03-16 15:51:37 | INIT     | min_avg_cluster_size = 100
2026-03-16 15:51:37 | INIT     | max_avg_cluster_size = 2500
2026-03-16 15:51:37 | INIT     | routing_solvers = ['pyvrp', 'filo1', 'filo2', 'ails2']
2026-03-16 15:51:37 | INIT     | routing_no_improvement = None
2026-03-16 15:51:37 | INIT     | ls_neighbourhood = dri_spatial
2026-03-16 15:51:37 | INIT     | ls_after_routing_max_neighbours = 300
2026-03-16 15:51:37 | INIT     | ls_max_neighbours_restricted = 200
2026-03-16 15:51:37 | INIT     | randomize_polar_angle = True
2026-03-16 15:51:37 | INIT     | warm_start_solutions = None
2026-03-16 15:51:37 | INIT     | log_mode = instance
2026-03-16 15:51:37 | INIT     | log_to_console = False
2026-03-16 15:51:37 | INIT     | periodic_sol_dump = True
2026-03-16 15:51:37 | INIT     | sol_dump_interval = 3600.0
2026-03-16 15:51:37 | INIT     | ================================================================================
2026-03-16 15:51:45 | INFO     | [XL-n9571-k55 ITERATION 1] mode=VB method=sk_kmeans k=1 solver=filo2 ls=pyvrp
2026-03-16 15:56:55 | INFO     | [XL-n9571-k55 CLUSTER] method=sk_kmeans k=1 | sizes=[9570] | min=9570 max=9570 avg=9570.0
2026-03-16 15:56:55 | INFO     | [XL-n9571-k55 ROUTING] Solving clusters with filo2
2026-03-16 16:16:02 | INFO     | [XL-n9571-k55 IMPROVED-VB/RB] best_cost=109794 | Gap: 3.2442%
2026-03-16 16:16:02 | INFO     | [XL-n9571-k55 ITERATION-TIMES 1] cluster=309.717s routing=789.631s ls=357.629s total=1456.998s
2026-03-16 16:16:02 | INFO     | [XL-n9571-k55 ITERATION 2] mode=RB method=sk_kmeans k=4 solver=filo1 ls=pyvrp
2026-03-16 16:16:03 | INFO     | [XL-n9571-k55 CLUSTER] method=sk_kmeans k=4 | sizes=[3231, 1854, 2104, 2381] | min=1854 max=3231 avg=2392.5
2026-03-16 16:16:03 | INFO     | [XL-n9571-k55 ROUTING] Solving clusters with filo1
2026-03-16 17:21:04 | INFO     | 
2026-03-16 17:21:04 | INFO     | ================================================================================
2026-03-16 17:21:04 | INFO     | [XL-n9571-k55] PERIODIC SNAPSHOT SNAPSHOT_001
2026-03-16 17:21:04 | INFO     | ================================================================================
