2026-01-19 19:07:23 | INFO     | Logger initialized
2026-01-19 19:07:23 | INIT     | ================================================================================
2026-01-19 19:07:23 | INIT     | [RUN CONFIGURATION] instance=XL-n8960-k634.vrp run=0
2026-01-19 19:07:23 | INIT     | seed = 1034805854
2026-01-19 19:07:23 | INIT     | scp_solvers = ['gurobi_mip']
2026-01-19 19:07:23 | INIT     | scp_switch_prob = 0.0
2026-01-19 19:07:23 | INIT     | time_limit_scp = 900.0
2026-01-19 19:07:23 | INIT     | scp_every = 3
2026-01-19 19:07:23 | INIT     | time_limit_total = 35000.0
2026-01-19 19:07:23 | INIT     | max_no_improvement_iters = 50
2026-01-19 19:07:23 | INIT     | min_avg_cluster_size = 100
2026-01-19 19:07:23 | INIT     | max_avg_cluster_size = 2500
2026-01-19 19:07:23 | INIT     | routing_solvers = ['pyvrp', 'filo1', 'filo2']
2026-01-19 19:07:23 | INIT     | routing_no_improvement = None
2026-01-19 19:07:23 | INIT     | ls_neighbourhood = dri_spatial
2026-01-19 19:07:23 | INIT     | ls_after_routing_max_neighbours = 300
2026-01-19 19:07:23 | INIT     | ls_max_neighbours_restricted = 200
2026-01-19 19:07:23 | INIT     | randomize_polar_angle = True
2026-01-19 19:07:23 | INIT     | warm_start_solutions = None
2026-01-19 19:07:23 | INIT     | log_mode = instance
2026-01-19 19:07:23 | INIT     | log_to_console = False
2026-01-19 19:07:23 | INIT     | periodic_sol_dump = True
2026-01-19 19:07:23 | INIT     | sol_dump_interval = 3600.0
2026-01-19 19:07:23 | INIT     | ================================================================================
2026-01-19 19:07:26 | INFO     | [XL-n8960-k634 ITERATION 1] mode=VB method=sk_kmeans k=1 solver=filo2
2026-01-19 19:09:33 | INFO     | [XL-n8960-k634 CLUSTER] method=sk_kmeans k=1 | sizes=[8959] | min=8959 max=8959 avg=8959.0
2026-01-19 19:09:33 | INFO     | [XL-n8960-k634 ROUTING] Solving clusters with filo2
2026-01-19 19:20:31 | INFO     | [XL-n8960-k634 IMPROVED-VB/RB] best_cost=777309 | Gap: 0.5489%
2026-01-19 19:20:31 | INFO     | [XL-n8960-k634 ITERATION 2] mode=RB method=sk_ac_complete k=9 solver=pyvrp
2026-01-19 19:20:31 | INFO     | [XL-n8960-k634 CLUSTER] method=sk_ac_complete k=9 | sizes=[1151, 568, 1654, 1062, 1881, 367, 480, 812, 984] | min=367 max=1881 avg=995.4
2026-01-19 19:20:31 | INFO     | [XL-n8960-k634 ROUTING] Solving clusters with pyvrp
2026-01-19 19:46:37 | INFO     | [XL-n8960-k634 NO-IMPROVEMENT] best_cost=777309 | streak=1 | Gap: 0.5489%
2026-01-19 19:46:37 | INFO     | [XL-n8960-k634 ITERATION 3] mode=RB method=sk_ac_avg k=10 solver=filo2
2026-01-19 19:46:37 | INFO     | [XL-n8960-k634 CLUSTER] method=sk_ac_avg k=10 | sizes=[1210, 2444, 1969, 83, 1761, 15, 1025, 127, 270, 55] | min=15 max=2444 avg=895.9
2026-01-19 19:46:37 | INFO     | [XL-n8960-k634 ROUTING] Solving clusters with filo2
2026-01-19 20:17:15 | INFO     | [XL-n8960-k634 IMPROVED-VB/RB] best_cost=777137 | Gap: 0.5266%
2026-01-19 20:17:15 | INFO     | [XL-n8960-k634 SCP] solver=gurobi_mip | route_pool=1896
2026-01-19 20:17:16 | INFO     | [XL-n8960-k634 SCP] optimal solution found
2026-01-19 20:23:23 | INFO     | [XL-n8960-k634 SCP-NO-IMPROVEMENT] cost=777137 (best=777137) | Gap: 0.5266%
2026-01-19 20:23:23 | INFO     | 
2026-01-19 20:23:23 | INFO     | ================================================================================
2026-01-19 20:23:23 | INFO     | [XL-n8960-k634] PERIODIC SNAPSHOT SNAPSHOT_001
2026-01-19 20:23:23 | INFO     | ================================================================================
2026-01-19 20:23:23 | INFO     | Route #1: 3023 1565 1325 2089 6417 5225 6922 3187 3713 4557 1847 3175 3055 || mode=rb method=sk_ac_avg solver=filo2 stage=post_ls iter=3
2026-01-19 20:23:23 | INFO     | Route #2: 1643 5022 5329 3691 6165 7594 2814 5158 665 2704 6192 2233 5790 || mode=rb method=sk_ac_avg solver=filo2 stage=post_ls iter=3
2026-01-19 20:23:23 | INFO     | Route #3: 6146 3358 1853 8846 5244 6873 2744 8348 1265 4415 4069 8331 8564 || mode=rb method=sk_ac_avg solver=filo2 stage=post_ls iter=3
2026-01-19 20:23:23 | INFO     | Route #4: 2836 2265 7186 8820 4968 192 4066 3762 7529 548 7506 2309 764 4009 3910 || mode=rb method=sk_ac_avg solver=filo2 stage=post_ls iter=3
2026-01-19 20:23:23 | INFO     | Route #5: 5680 6940 3523 2460 3288 8125 6415 6661 776 4851 694 5150 4630 || mode=rb method=sk_ac_avg solver=filo2 stage=post_ls iter=3
2026-01-19 20:23:23 | INFO     | Route #6: 1973 8191 5457 4197 6753 456 6214 7570 860 2498 5745 1641 2424 3661 || mode=rb method=sk_ac_avg solver=filo2 stage=post_ls iter=3
2026-01-19 20:23:23 | INFO     | Route #7: 6181 5800 8618 880 8813 1622 3070 653 5649 6259 861 21 5307 3429 4708 8783 || mode=rb method=sk_ac_avg solver=filo2 stage=post_ls iter=3
2026-01-19 20:23:23 | INFO     | Route #8: 38 3258 1215 4367 7666 1305 6416 554 499 8062 7106 2289 1615 1123 || mode=rb method=sk_ac_avg solver=filo2 stage=post_ls iter=3
2026-01-19 20:23:23 | INFO     | Route #9: 6203 7979 1675 7184 3714 6700 4700 2432 8195 3286 4992 8852 1164 2908 4897 || mode=vb method=sk_kmeans solver=filo2 stage=post_ls iter=1
2026-01-19 20:23:23 | INFO     | Route #10: 4866 8224 746 7630 1734 2990 7941 2155 6436 5668 300 6285 6596 862 5725 || mode=rb method=sk_ac_avg solver=filo2 stage=post_ls iter=3
2026-01-19 20:23:23 | INFO     | Route #11: 1998 1775 7433 1131 864 2088 8410 2208 6817 3209 1510 208 2468 || mode=rb method=sk_ac_avg solver=filo2 stage=post_ls iter=3
2026-01-19 20:23:23 | INFO     | Route #12: 7008 6489 6426 608 3038 313 2246 3201 4493 8940 8001 3689 8592 415 || mode=rb method=sk_ac_avg solver=filo2 stage=post_ls iter=3
2026-01-19 20:23:23 | INFO     | Route #13: 1672 6688 3252 7636 1487 7170 5517 6494 6185 6444 1059 2673 2476 6615 || mode=rb method=sk_ac_avg solver=filo2 stage=post_ls iter=3
