2026-01-19 19:07:23 | INFO     | Logger initialized
2026-01-19 19:07:23 | INIT     | ================================================================================
2026-01-19 19:07:23 | INIT     | [RUN CONFIGURATION] instance=XL-n9160-k379.vrp run=0
2026-01-19 19:07:23 | INIT     | seed = 1094660386
2026-01-19 19:07:23 | INIT     | scp_solvers = ['gurobi_mip']
2026-01-19 19:07:23 | INIT     | scp_switch_prob = 0.0
2026-01-19 19:07:23 | INIT     | time_limit_scp = 900.0
2026-01-19 19:07:23 | INIT     | scp_every = 3
2026-01-19 19:07:23 | INIT     | time_limit_total = 35000.0
2026-01-19 19:07:23 | INIT     | max_no_improvement_iters = 50
2026-01-19 19:07:23 | INIT     | min_avg_cluster_size = 100
2026-01-19 19:07:23 | INIT     | max_avg_cluster_size = 2500
2026-01-19 19:07:23 | INIT     | routing_solvers = ['pyvrp', 'filo1', 'filo2']
2026-01-19 19:07:23 | INIT     | routing_no_improvement = None
2026-01-19 19:07:23 | INIT     | ls_neighbourhood = dri_spatial
2026-01-19 19:07:23 | INIT     | ls_after_routing_max_neighbours = 300
2026-01-19 19:07:23 | INIT     | ls_max_neighbours_restricted = 200
2026-01-19 19:07:23 | INIT     | randomize_polar_angle = True
2026-01-19 19:07:23 | INIT     | warm_start_solutions = None
2026-01-19 19:07:23 | INIT     | log_mode = instance
2026-01-19 19:07:23 | INIT     | log_to_console = False
2026-01-19 19:07:23 | INIT     | periodic_sol_dump = True
2026-01-19 19:07:23 | INIT     | sol_dump_interval = 3600.0
2026-01-19 19:07:23 | INIT     | ================================================================================
2026-01-19 19:07:27 | INFO     | [XL-n9160-k379 ITERATION 1] mode=VB method=sk_kmeans k=1 solver=filo2
2026-01-19 19:09:48 | INFO     | [XL-n9160-k379 CLUSTER] method=sk_kmeans k=1 | sizes=[9159] | min=9159 max=9159 avg=9159.0
2026-01-19 19:09:48 | INFO     | [XL-n9160-k379 ROUTING] Solving clusters with filo2
2026-01-19 19:20:30 | INFO     | [XL-n9160-k379 IMPROVED-VB/RB] best_cost=327641 | Gap: 1.1978%
2026-01-19 19:20:30 | INFO     | [XL-n9160-k379 ITERATION 2] mode=RB method=sk_ac_avg k=10 solver=filo1
2026-01-19 19:20:30 | INFO     | [XL-n9160-k379 CLUSTER] method=sk_ac_avg k=10 | sizes=[1325, 1099, 1230, 960, 979, 609, 751, 833, 428, 945] | min=428 max=1325 avg=915.9
2026-01-19 19:20:30 | INFO     | [XL-n9160-k379 ROUTING] Solving clusters with filo1
2026-01-19 19:58:17 | INFO     | [XL-n9160-k379 IMPROVED-VB/RB] best_cost=327267 | Gap: 1.0823%
2026-01-19 19:58:17 | INFO     | [XL-n9160-k379 ITERATION 3] mode=RB method=sk_ac_complete k=10 solver=filo2
2026-01-19 19:58:17 | INFO     | [XL-n9160-k379 CLUSTER] method=sk_ac_complete k=10 | sizes=[1247, 1122, 1267, 765, 883, 863, 730, 817, 755, 710] | min=710 max=1267 avg=915.9
2026-01-19 19:58:17 | INFO     | [XL-n9160-k379 ROUTING] Solving clusters with filo2
2026-01-19 20:29:34 | INFO     | [XL-n9160-k379 SCP] solver=gurobi_mip | route_pool=1115
2026-01-19 20:29:34 | INFO     | [XL-n9160-k379 SCP] optimal solution found
2026-01-19 20:37:03 | INFO     | 
2026-01-19 20:37:03 | INFO     | ================================================================================
2026-01-19 20:37:03 | INFO     | [XL-n9160-k379] PERIODIC SNAPSHOT SNAPSHOT_001
2026-01-19 20:37:03 | INFO     | ================================================================================
2026-01-19 20:37:03 | INFO     | Route #1: 519 1778 25 3579 5649 3611 362 6656 4764 1452 9102 8429 3166 2293 2757 3392 6140 2885 8080 6038 693 5430 8063 8330 5604 4186 7276 8306 859 2812 2978 || mode=rb method=sk_ac_avg solver=filo1 stage=post_ls iter=2
2026-01-19 20:37:03 | INFO     | Route #2: 6981 5425 5034 2492 2535 1927 1569 3782 3522 5869 1799 178 3192 7730 8380 1712 6378 488 5998 6983 4173 7278 8304 || mode=rb method=sk_ac_avg solver=filo1 stage=post_ls iter=2
2026-01-19 20:37:03 | INFO     | Route #3: 8587 5597 5500 406 6076 8093 5435 2532 1258 2219 8779 5189 2727 3264 652 602 7900 6103 3261 4620 1337 6583 7627 2548 3965 6375 1027 || mode=rb method=sk_ac_avg solver=filo1 stage=post_ls iter=2
2026-01-19 20:37:03 | INFO     | Route #4: 5641 5699 155 6264 5205 9003 3437 2441 7247 3253 2489 8346 5351 1835 5984 2891 7365 6196 5902 1414 1829 356 1371 7318 8926 6781 2593 5376 6235 5844 2332 6791 2465 3715 3297 6702 797 8999 7171 3040 5964 353 5560 5298 || mode=rb method=sk_ac_avg solver=filo1 stage=post_ls iter=2
2026-01-19 20:37:03 | INFO     | Route #5: 4898 7285 8355 3586 8014 1081 627 4403 262 3475 7157 378 271 7207 8502 7768 5689 538 7925 1861 3326 6670 6580 2055 6249 1925 864 1010 6819 7121 9114 4233 1961 || mode=rb method=sk_ac_avg solver=filo1 stage=post_ls iter=2
