2026-01-19 19:07:24 | INFO     | Logger initialized
2026-01-19 19:07:24 | INIT     | ================================================================================
2026-01-19 19:07:24 | INIT     | [RUN CONFIGURATION] instance=XL-n5902-k122.vrp run=0
2026-01-19 19:07:24 | INIT     | seed = 1183973786
2026-01-19 19:07:24 | INIT     | scp_solvers = ['gurobi_mip']
2026-01-19 19:07:24 | INIT     | scp_switch_prob = 0.0
2026-01-19 19:07:24 | INIT     | time_limit_scp = 900.0
2026-01-19 19:07:24 | INIT     | scp_every = 3
2026-01-19 19:07:24 | INIT     | time_limit_total = 35000.0
2026-01-19 19:07:24 | INIT     | max_no_improvement_iters = 50
2026-01-19 19:07:24 | INIT     | min_avg_cluster_size = 100
2026-01-19 19:07:24 | INIT     | max_avg_cluster_size = 2500
2026-01-19 19:07:24 | INIT     | routing_solvers = ['pyvrp', 'filo1', 'filo2']
2026-01-19 19:07:24 | INIT     | routing_no_improvement = None
2026-01-19 19:07:24 | INIT     | ls_neighbourhood = dri_spatial
2026-01-19 19:07:24 | INIT     | ls_after_routing_max_neighbours = 300
2026-01-19 19:07:24 | INIT     | ls_max_neighbours_restricted = 200
2026-01-19 19:07:24 | INIT     | randomize_polar_angle = True
2026-01-19 19:07:24 | INIT     | warm_start_solutions = None
2026-01-19 19:07:24 | INIT     | log_mode = instance
2026-01-19 19:07:24 | INIT     | log_to_console = False
2026-01-19 19:07:24 | INIT     | periodic_sol_dump = True
2026-01-19 19:07:24 | INIT     | sol_dump_interval = 3600.0
2026-01-19 19:07:24 | INIT     | ================================================================================
2026-01-19 19:07:25 | INFO     | [XL-n5902-k122 ITERATION 1] mode=VB method=sk_kmeans k=1 solver=filo2
2026-01-19 19:08:21 | INFO     | [XL-n5902-k122 CLUSTER] method=sk_kmeans k=1 | sizes=[5901] | min=5901 max=5901 avg=5901.0
2026-01-19 19:08:21 | INFO     | [XL-n5902-k122 ROUTING] Solving clusters with filo2
2026-01-19 19:15:12 | INFO     | [XL-n5902-k122 IMPROVED-VB/RB] best_cost=219341 | Gap: 1.0420%
2026-01-19 19:15:12 | INFO     | [XL-n5902-k122 ITERATION 2] mode=VB method=k_medoids_pyclustering k=5 solver=filo1
2026-01-19 19:17:41 | INFO     | [XL-n5902-k122 CLUSTER] method=k_medoids_pyclustering k=5 | sizes=[617, 1515, 1465, 1552, 752] | min=617 max=1552 avg=1180.2
2026-01-19 19:17:41 | INFO     | [XL-n5902-k122 ROUTING] Solving clusters with filo1
2026-01-19 19:45:40 | INFO     | [XL-n5902-k122 NO-IMPROVEMENT] best_cost=219341 | streak=1 | Gap: 1.0420%
2026-01-19 19:45:40 | INFO     | [XL-n5902-k122 ITERATION 3] mode=VB method=fcm k=8 solver=filo1
2026-01-19 19:46:14 | INFO     | [XL-n5902-k122 CLUSTER] method=fcm k=8 | sizes=[748, 186, 1242, 1025, 688, 279, 611, 1122] | min=186 max=1242 avg=737.6
2026-01-19 19:46:14 | INFO     | [XL-n5902-k122 ROUTING] Solving clusters with filo1
2026-01-19 20:12:21 | INFO     | [XL-n5902-k122 SCP] solver=gurobi_mip | route_pool=368
2026-01-19 20:12:21 | INFO     | [XL-n5902-k122 SCP] optimal solution found
2026-01-19 20:13:30 | INFO     | [XL-n5902-k122 SCP-NO-IMPROVEMENT] cost=219341 (best=219341) | Gap: 1.0420%
2026-01-19 20:13:30 | INFO     | 
2026-01-19 20:13:30 | INFO     | ================================================================================
2026-01-19 20:13:30 | INFO     | [XL-n5902-k122] PERIODIC SNAPSHOT SNAPSHOT_001
2026-01-19 20:13:30 | INFO     | ================================================================================
2026-01-19 20:13:30 | INFO     | Route #1: 2780 3980 4514 2453 3334 5615 3786 271 3481 5491 2241 1073 4586 5066 3742 3548 4738 1809 3378 3284 4652 1191 283 5206 3751 5791 206 2192 1088 2684 5829 3042 3230 3636 5329 3881 || mode=vb method=sk_kmeans solver=filo2 stage=post_ls iter=1
2026-01-19 20:13:30 | INFO     | Route #2: 5275 3687 5287 2194 3010 1305 4133 1223 2586 3253 2298 4900 3726 3213 4342 4982 4229 1314 5388 1572 5587 2248 2301 4686 4581 4275 3031 489 2041 2741 2681 939 614 5626 1055 708 || mode=vb method=sk_kmeans solver=filo2 stage=post_ls iter=1
2026-01-19 20:13:30 | INFO     | Route #3: 2540 2652 1376 4597 1017 202 777 5781 547 5701 4204 5246 3257 2926 3345 230 4332 2045 3723 4666 5669 1911 5569 2295 1028 3147 3820 854 969 864 2263 5575 4578 3226 5548 || mode=vb method=sk_kmeans solver=filo2 stage=post_ls iter=1
2026-01-19 20:13:30 | INFO     | Route #4: 1680 1626 123 4722 2225 1765 3488 709 2379 1679 1450 5157 4097 515 4755 2086 4685 5135 5840 2055 3531 2914 5766 4988 1095 4278 3659 368 567 2794 1518 1534 5370 3868 1243 584 796 3584 90 2012 1920 2024 5655 4052 3233 2938 2084 5254 38 5585 607 4311 566 || mode=vb method=sk_kmeans solver=filo2 stage=post_ls iter=1
2026-01-19 20:13:30 | INFO     | Route #5: 958 1798 3658 4402 1723 4991 1674 2756 370 4611 908 5550 2220 2845 25 307 4513 3695 2749 855 5786 4003 5292 3459 1482 4352 5492 2328 5237 2979 5276 1726 2638 || mode=vb method=sk_kmeans solver=filo2 stage=post_ls iter=1
2026-01-19 20:13:30 | INFO     | Route #6: 3644 5323 3356 5566 3323 2531 1473 1895 4965 3805 1268 5684 5125 558 8 5707 2665 1655 4244 5767 5859 3057 383 1672 5541 2213 1056 5463 355 3951 4108 1000 5659 1455 2309 668 978 5814 4418 2600 5079 4379 || mode=vb method=sk_kmeans solver=filo2 stage=post_ls iter=1
2026-01-19 20:13:30 | INFO     | Route #7: 2332 1472 5466 1277 5112 4638 3554 4997 474 217 679 5809 2688 1841 2758 951 2580 5801 2226 1620 4981 1154 3225 3955 3834 2053 4037 4816 4408 1933 3165 3964 145 5268 2478 5445 || mode=vb method=sk_kmeans solver=filo2 stage=post_ls iter=1
2026-01-19 20:13:30 | INFO     | Route #8: 2448 256 2654 3239 5839 4106 1830 1910 5542 771 5480 377 2088 2873 111 2842 5535 3070 3293 2702 1400 186 3311 3995 3555 1004 323 3755 4780 3573 2217 4399 3913 2163 || mode=vb method=sk_kmeans solver=filo2 stage=post_ls iter=1
2026-01-19 20:13:30 | INFO     | Route #9: 3280 2164 3025 1311 5473 4967 4095 2375 2891 4551 5411 4535 1413 3553 2335 4439 3996 3777 4073 3126 335 2204 5485 1845 4958 1579 2157 1903 2347 3294 2228 2283 987 || mode=vb method=sk_kmeans solver=filo2 stage=post_ls iter=1
2026-01-19 20:13:30 | INFO     | Route #10: 3078 5777 4239 4072 2234 3673 1270 1519 1664 3419 2759 4466 1618 3957 781 2966 4400 3006 97 4260 336 5449 3351 2694 5041 1242 933 5013 2430 1891 745 3689 5343 3728 1922 4887 3821 3040 1177 5092 4178 1457 3924 2772 || mode=vb method=sk_kmeans solver=filo2 stage=post_ls iter=1
2026-01-19 20:13:30 | INFO     | Route #11: 1755 1001 3238 1395 522 4613 1840 5423 5094 5205 1356 626 4623 1825 5372 4558 3537 374 2655 1515 3866 1225 1868 19 1308 4100 1844 2271 1527 3044 3232 317 5671 1054 2336 2363 4203 5282 664 1588 7 1016 4614 || mode=vb method=sk_kmeans solver=filo2 stage=post_ls iter=1
2026-01-19 20:13:30 | INFO     | Route #12: 548 456 1123 1005 293 11 1386 3330 2020 5557 432 2490 3218 1422 2963 5322 4883 2116 5165 4161 5607 4962 2841 2400 5364 107 3111 3960 3463 4050 3745 2911 4247 2659 || mode=vb method=sk_kmeans solver=filo2 stage=post_ls iter=1
2026-01-19 20:13:30 | INFO     | Route #13: 2318 3116 5847 1822 1611 1026 3507 5705 5187 2362 60 1293 4847 1389 3543 661 2605 5052 1369 5530 833 3602 1623 2178 5167 1021 1256 2506 4855 3309 4006 174 104 2510 5435 2570 1274 5298 1009 3528 3013 || mode=vb method=sk_kmeans solver=filo2 stage=post_ls iter=1
2026-01-19 20:13:30 | INFO     | Route #14: 1842 812 4360 5882 1918 5197 2783 3064 5769 1282 1503 5827 1564 5644 5479 1543 1093 213 2854 3768 4386 2237 4392 667 1065 2630 3497 1574 4950 5111 4327 5386 2312 1440 1681 || mode=vb method=sk_kmeans solver=filo2 stage=post_ls iter=1
2026-01-19 20:13:30 | INFO     | Route #15: 1743 3316 1080 4668 3095 15 5362 640 5640 2383 912 3959 4641 4118 3682 1403 2470 3065 1153 2731 5610 3649 5408 3469 2093 4122 1976 2599 5734 1928 5687 910 5261 2265 5350 || mode=vb method=sk_kmeans solver=filo2 stage=post_ls iter=1
2026-01-19 20:13:30 | INFO     | Route #16: 1151 5650 3107 4160 3097 3527 1613 2393 5629 4533 163 3180 3908 4781 5218 4024 2672 4015 5608 469 1359 1180 5154 3080 417 329 5158 2468 2294 2314 2952 4534 4186 1857 4009 || mode=vb method=sk_kmeans solver=filo2 stage=post_ls iter=1
2026-01-19 20:13:30 | INFO     | Route #17: 460 2230 2229 3737 820 5044 3993 2451 3254 1771 4940 5174 1162 808 1212 2417 5280 4871 3510 868 5219 4318 5406 2010 1571 114 1912 591 5138 5067 2402 5538 311 4306 4182 4980 5166 1035 1273 2962 2720 4197 1099 4607 2787 1084 372 5614 1766 5540 4328 3549 6 3385 3670 4116 4010 3944 1234 4994 2827 4397 893 1480 1236 3498 3363 2094 4890 3895 1022 4339 159 593 5178 5409 1233 252 5248 1719 2663 2068 2804 3676 1736 39 5315 459 5699 3300 5529 627 5565 3194 4673 3771 4151 1152 2165 4518 5502 552 || mode=vb method=sk_kmeans solver=filo2 stage=post_ls iter=1
2026-01-19 20:13:30 | INFO     | Route #18: 4665 5294 551 4440 5825 5805 1797 2890 1132 3167 3945 4815 36 2401 3420 2236 1650 183 3156 2357 158 5142 4920 3517 3705 738 66 3369 141 1380 5 5163 5822 4955 1301 3628 || mode=vb method=sk_kmeans solver=filo2 stage=post_ls iter=1
2026-01-19 20:13:30 | INFO     | Route #19: 3014 5768 1790 3758 5249 5552 5518 5547 294 501 4601 167 2437 223 4870 1448 4481 3141 3452 1431 4957 2740 4495 1210 2239 1428 1222 4316 4850 5693 4022 2125 1471 4714 759 || mode=vb method=sk_kmeans solver=filo2 stage=post_ls iter=1
2026-01-19 20:13:30 | INFO     | Route #20: 185 5161 1285 3046 2503 2360 3327 2633 209 4836 3308 4284 1788 3576 1768 5103 5517 2876 3750 3201 23 1146 4857 124 4975 4615 2936 4705 1914 5093 1761 4120 1633 2764 2934 1393 4132 || mode=vb method=sk_kmeans solver=filo2 stage=post_ls iter=1
2026-01-19 20:13:30 | INFO     | Route #21: 1490 5778 2344 2784 3838 476 288 940 3416 1901 618 3359 5005 600 4529 176 2574 5849 1707 2636 2860 1709 682 4549 2919 3837 2796 4878 2387 3725 1330 4430 220 5310 4032 || mode=vb method=sk_kmeans solver=filo2 stage=post_ls iter=1
2026-01-19 20:13:30 | INFO     | Route #22: 5313 4286 1365 4782 4808 4071 100 134 331 2079 1902 2732 5011 5224 3374 3442 5215 4995 1653 1987 1295 3679 3251 5210 2498 4592 880 884 5070 2797 2214 5697 3403 140 5145 3662 || mode=vb method=sk_kmeans solver=filo2 stage=post_ls iter=1
2026-01-19 20:13:30 | INFO     | Route #23: 4345 1336 1940 2542 4114 4437 981 3191 4918 2104 52 3754 628 4636 3917 3650 464 1120 960 4626 5055 3795 5151 1061 3966 952 4257 2484 5126 2120 5508 418 4070 || mode=vb method=sk_kmeans solver=filo2 stage=post_ls iter=1
2026-01-19 20:13:30 | INFO     | Route #24: 5658 5204 2879 1957 5582 3575 3318 669 484 4199 1240 1712 1271 3859 1173 4453 4338 3667 1715 2620 544 4854 85 2119 4740 4863 785 5379 419 82 2819 819 4620 625 1465 4562 || mode=vb method=sk_kmeans solver=filo2 stage=post_ls iter=1
