2026-01-19 19:07:23 | INFO     | Logger initialized
2026-01-19 19:07:23 | INIT     | ================================================================================
2026-01-19 19:07:23 | INIT     | [RUN CONFIGURATION] instance=XL-n5526-k553.vrp run=0
2026-01-19 19:07:23 | INIT     | seed = 1720408464
2026-01-19 19:07:23 | INIT     | scp_solvers = ['gurobi_mip']
2026-01-19 19:07:23 | INIT     | scp_switch_prob = 0.0
2026-01-19 19:07:23 | INIT     | time_limit_scp = 900.0
2026-01-19 19:07:23 | INIT     | scp_every = 3
2026-01-19 19:07:23 | INIT     | time_limit_total = 35000.0
2026-01-19 19:07:23 | INIT     | max_no_improvement_iters = 50
2026-01-19 19:07:23 | INIT     | min_avg_cluster_size = 100
2026-01-19 19:07:23 | INIT     | max_avg_cluster_size = 2500
2026-01-19 19:07:23 | INIT     | routing_solvers = ['pyvrp', 'filo1', 'filo2']
2026-01-19 19:07:23 | INIT     | routing_no_improvement = None
2026-01-19 19:07:23 | INIT     | ls_neighbourhood = dri_spatial
2026-01-19 19:07:23 | INIT     | ls_after_routing_max_neighbours = 300
2026-01-19 19:07:23 | INIT     | ls_max_neighbours_restricted = 200
2026-01-19 19:07:23 | INIT     | randomize_polar_angle = True
2026-01-19 19:07:23 | INIT     | warm_start_solutions = None
2026-01-19 19:07:23 | INIT     | log_mode = instance
2026-01-19 19:07:23 | INIT     | log_to_console = False
2026-01-19 19:07:23 | INIT     | periodic_sol_dump = True
2026-01-19 19:07:23 | INIT     | sol_dump_interval = 3600.0
2026-01-19 19:07:23 | INIT     | ================================================================================
2026-01-19 19:07:24 | INFO     | [XL-n5526-k553 ITERATION 1] mode=VB method=sk_kmeans k=1 solver=filo2
2026-01-19 19:08:28 | INFO     | [XL-n5526-k553 CLUSTER] method=sk_kmeans k=1 | sizes=[5525] | min=5525 max=5525 avg=5525.0
2026-01-19 19:08:28 | INFO     | [XL-n5526-k553 ROUTING] Solving clusters with filo2
2026-01-19 19:15:47 | INFO     | [XL-n5526-k553 IMPROVED-VB/RB] best_cost=337375 | Gap: 0.1511%
2026-01-19 19:15:47 | INFO     | [XL-n5526-k553 ITERATION 2] mode=RB method=sk_kmeans k=6 solver=filo2
2026-01-19 19:15:49 | INFO     | [XL-n5526-k553 CLUSTER] method=sk_kmeans k=6 | sizes=[1070, 570, 910, 855, 1010, 1110] | min=570 max=1110 avg=920.8
2026-01-19 19:15:49 | INFO     | [XL-n5526-k553 ROUTING] Solving clusters with filo2
2026-01-19 19:35:57 | INFO     | [XL-n5526-k553 IMPROVED-VB/RB] best_cost=337224 | Gap: 0.1063%
2026-01-19 19:35:57 | INFO     | [XL-n5526-k553 ITERATION 3] mode=RB method=sk_ac_complete k=3 solver=pyvrp
2026-01-19 19:35:57 | INFO     | [XL-n5526-k553 CLUSTER] method=sk_ac_complete k=3 | sizes=[2085, 1880, 1560] | min=1560 max=2085 avg=1841.7
2026-01-19 19:35:57 | INFO     | [XL-n5526-k553 ROUTING] Solving clusters with pyvrp
2026-01-19 19:47:38 | INFO     | [XL-n5526-k553 SCP] solver=gurobi_mip | route_pool=1534
2026-01-19 19:47:38 | INFO     | [XL-n5526-k553 SCP] optimal solution found
2026-01-19 19:48:31 | INFO     | [XL-n5526-k553 IMPROVED-SCP] best_cost=337223 | Gap: 0.1060%
2026-01-19 19:48:31 | INFO     | [XL-n5526-k553 ITERATION 4] mode=VB method=sk_ac_min k=10 solver=filo2
2026-01-19 19:49:10 | INFO     | [XL-n5526-k553 CLUSTER] method=sk_ac_min k=10 | sizes=[5514, 2, 1, 1, 2, 1, 1, 1, 1, 1] | min=1 max=5514 avg=552.5
2026-01-19 19:49:10 | INFO     | [XL-n5526-k553 ROUTING] Solving clusters with filo2
2026-01-19 19:59:40 | INFO     | [XL-n5526-k553 NO-IMPROVEMENT] best_cost=337223 | streak=1 | Gap: 0.1060%
2026-01-19 19:59:40 | INFO     | [XL-n5526-k553 ITERATION 5] mode=VB method=k_medoids_pyclustering k=5 solver=filo1
